"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bangladesh","BGD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","441.447949746636","454.778802257747","465.414574561532","449.565281866422","484.042112313499","477.308984987529","475.221943110434","452.497697268408","480.79637121102","472.840193536788","487.028305608885","454.724464966032","385.707937391564","388.462773788115","415.201695854815","388.884585703596","401.864302098594","403.324788204953","421.762948174617","431.757937196283","424.809716731398","443.775239488576","440.960539232516","445.545844523323","454.522262607617","457.842958665826","465.726333440417","472.625754032578","473.68214696064","476.879410169329","493.095072642499","500.49381982452","518.10984368236","532.252719870726","542.454446605175","559.689230644333","574.835819422962","590.002788660639","609.01356268267","625.36385397046","646.03776346372","666.067755325158","678.867508908182","698.732085587292","723.227838443381","758.889973190861","799.781474754938","847.281948240085","890.296167178584","927.018086873553","967.561080733952","1017.62773085139","1070.59516386277","1120.68533444994","1173.89299995344","1236.00439239816","1307.73232780618","1376.60352606198","1460.30422758178","1557.96432747545","1593.34739987361","1684.43347946481","1784.73887962167","",
"Bulgaria","BGR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3431.52129713765","3587.69478063472","3660.6072922889","3776.74082304142","3895.88972071386","4000.49254405428","4169.92305521461","4415.89065755722","4893.69403838899","4788.39687862608","4431.02887629317","4097.19211002501","3840.24638175715","3813.70207811926","3896.24427725466","4025.64582657018","4257.09509997779","3678.51659777581","3843.46219983665","3540.55607978555","3721.30349088753","3941.27569082129","4264.27170075693","4523.28622301352","4854.27338684105","5236.08637234369","5634.91120941322","6054.23248486193","6470.5897344519","6294.43339163401","6434.55243121679","6611.30384465112","6699.50300142444","6700.53598752466","6802.71032404882","7078.86032298969","7344.44350277757","7601.43847400596","7862.86182980047","8237.92678290482","7958.82683957222","8638.7183764058","9550.94254965707","",
"Bahrain","BHR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","21290.9433232593","19366.613973183","17281.1316943346","17758.347520025","18004.3939420241","16549.30853768","16156.6221522385","17210.9649504564","17776.6973393422","17234.7932116813","17405.8852025117","18709.7957397915","19275.4814977002","21024.9686175308","20283.0874092638","20403.3705327835","20576.5153881187","20566.5570149467","20915.8334128566","21195.9007780378","21713.5380502274","21681.0282978646","21866.0492284432","22348.9048094348","22325.7030750547","22027.331306682","21783.8515343462","22013.7584157719","21918.0050610342","21157.7934203336","21452.9215198243","21906.7464253804","22484.8548156338","23012.7083415266","23107.9565925844","22795.4488576612","22810.7749240924","23019.2557426695","23023.1197800625","23414.2190743533","22579.3620055846","23407.195851022","24395.4724708891","",
"Bahamas, The","BHS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","19072.9047388231","20103.81931618","21134.5875247244","22243.334433806","23490.7584060194","24853.8584549197","25948.8055779926","27203.6483043595","28200.664465849","29436.7463252079","26783.8440399315","26436.4097746796","24871.8220015978","26148.3401769565","21304.6706498443","17781.0278290989","18320.4999540415","19576.18202312","21886.0643350924","27052.0863842428","28252.2013970059","25172.5798366264","26370.5684917297","26810.0141111997","30027.9977270479","30867.7023863167","30812.3743287536","31134.3739823476","31262.2849539939","32731.8824707099","31592.292935832","29681.336309354","27947.0407143278","27430.7929793885","27733.1918413397","28410.5559033936","29088.1571735194","28965.1900261316","29828.7458287381","31473.3690154197","32300.7658710303","32685.179299654","33129.4836103624","32276.7195057418","32125.0438720896","32765.7446722491","33127.4225467241","33136.4877264182","31908.9320770256","30139.4531745426","30175.6389755738","29984.8841204381","30577.7338128462","29426.0226914783","29701.458031932","29724.9533355233","29253.8913286468","29763.5048408093","30412.1328178751","29988.1653487195","22830.5036025133","26614.1899180299","30283.8969865035","",
"Bosnia and Herzegovina","BIH","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","647.481166160052","784.618700705416","1422.94654228381","1846.15252299245","2099.24341873074","2279.74370160852","2554.56412722302","2606.75038802225","2735.53528891356","2851.27355293672","3061.5514269136","3218.59420346468","3423.12398437087","3669.01679463491","3932.01532284236","3878.44046719839","3980.44230694868","4091.58188509905","4133.9027239173","4297.49349638782","4403.67391492671","4654.60862038896","4865.35129060464","5082.997253877","5339.47706826984","5558.08143990697","5459.21962930891","5947.81931821362","6263.70207336802","",
"Belarus","BLR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2890.53983992577","2854.53622737143","2574.83781487933","2373.90339347031","2098.63564378197","1886.48765500704","1945.84949874724","2176.70415422606","2370.19931902576","2461.84020141509","2616.92718207462","2754.67940755159","2912.1391533393","3139.138008459","3522.50895051924","3880.03540993424","4294.25195442984","4685.00569510858","5180.74043814711","5203.88310280701","5621.96765833161","5938.25288220092","6047.90392508586","6110.9378011916","6212.93577948099","5967.06856034227","5811.25053972855","5964.91436287762","6165.95788671048","6267.76513932041","6252.00881913912","6457.75126990834","6204.09666224383","",
"Belize","BLZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1558.79146139489","1593.99986397467","1629.73185477127","1664.2429446185","1697.4875968494","1729.09200808346","1757.53619084464","1788.45913472421","1863.1266152242","1903.2355207645","1949.2017057622","1990.39228732307","2159.34042724342","2242.25497518472","2511.75845863186","2558.61527701577","2506.57880100683","2616.26119112696","2767.60283932013","2915.00791355973","3231.27371254092","3188.14652605399","3108.54725928843","2970.89337005879","2959.90914344308","2921.91686971687","2985.95270708503","3233.23007802175","3471.77836217117","3838.28426926129","4112.3351346481","4501.23662633497","4972.20639290369","5171.99742590505","5060.49017950617","4968.7931887733","4873.27030403234","4909.38308472894","4923.84254351543","5206.65184289169","5657.45668410412","5755.75700733671","5879.60420677488","6252.22071808097","6355.39959263598","6305.35056027776","6399.14591076674","6422.30432705668","6147.69092738349","5954.4055819312","5879.73330072552","5729.99205705659","5807.26305278482","5930.7323907739","6034.40219556644","6098.60007958976","5974.37916958583","5750.50356874356","5699.06280152249","5833.17356188628","4957.94386791141","5768.90838784117","6191.66283746796","",
"Bermuda","BMU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","37935.8868025746","38751.2332290275","39527.7963005175","39029.4477442819","42301.4324101366","43253.5439321124","48593.3905379125","53985.6404754291","54082.1391378599","54904.694262487","57309.1583731722","59713.4402581616","61244.5370420643","62615.315346966","63637.715364399","66534.0405871464","72208.7316209556","76180.8012896717","76999.157806954","78360.6870414336","83239.5346082661","84633.160483289","79583.1339569096","80483.7350107827","80164.5663042104","77902.6541876943","82395.2731829964","84794.9968804905","87481.3787979104","87131.9494123899","86436.2343086978","83812.1328015956","84371.0356555145","86444.678219915","86361.9528113298","89518.2776350258","91261.1514849131","94878.4922499734","97857.323281354","100602.927482617","109001.586029756","115619.474683728","113172.120633639","116268.816861242","118193.148720988","119396.449407765","125294.959387025","128757.880688002","125610.033442692","117886.737990193","115839.79601113","112471.34754245","106119.795030798","105492.480708055","101374.469787793","102005.62564189","102407.394383438","107237.031768386","106697.737486296","107036.239271085","99745.2416064214","102959.254883442","106359.970454024","",
"Bolivia","BOL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1275.17751015749","1275.25566351313","1318.73679430981","1379.25739341185","1404.03031424731","1442.22159976987","1513.08024298728","1574.50710651458","1672.21589924873","1709.31631566674","1759.66516466574","1808.31408206939","1909.4087737791","1974.33012210023","1987.16265028233","2085.03168196662","2132.75901059484","2188.88046496916","2184.04869854282","2138.52835477203","2062.96904633706","2023.87974429444","1902.5858918619","1787.05272718654","1746.00948707974","1680.79401809447","1603.29696498391","1608.4035574091","1620.50103683865","1646.80916412334","1687.44272404907","1739.85461002935","1732.73911582417","1770.77689865406","1817.47340246193","1866.65293258167","1912.00225931629","1970.1680814491","2031.97220585345","2003.86130834366","2017.39460861999","2015.37747944243","2029.61794375322","2048.55981761044","2097.25835323189","2152.36196979617","2216.54470883828","2277.50382618283","2376.0780894158","2414.12994536401","2471.47363280645","2556.83026947588","2643.6908163643","2777.72053240937","2882.80689613638","2975.64881143063","3054.89254761291","3135.031645714","3219.20089192093","3242.94884532224","2920.19744733394","3061.8992959744","3134.7663209328","",
"Brazil","BRA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2578.42902491216","2717.00162738988","2811.62743306117","2746.51375008997","2758.86328946951","2746.25804166686","2850.90134598625","2892.6842447479","3095.22191072326","3304.85627138929","3558.85233348657","3866.38544006014","4224.19616113049","4699.43968925884","4962.92236615534","5097.70833229032","5489.98006420902","5626.71699634148","5768.42621601034","6014.86735299888","6415.63781307471","6001.64498975535","5914.56507751669","5613.61151866736","5788.08717052091","6110.35840131311","6433.49798224459","6528.62346899947","6399.48436752405","6479.069095695","6086.07755287989","6043.43263411812","5911.68702310619","6103.37721528216","6358.67878741759","6524.51885337322","6567.3524607614","6689.19937656168","6613.98318082927","6551.22667109972","6745.85777056386","6749.88160346537","6868.69590695211","6865.17325047655","7178.34748516711","7325.90355034829","7534.54250017952","7909.82524736396","8231.10037274506","8142.76104834465","8673.89838344205","8935.27731401951","9025.31399621852","9216.13227969168","9183.4597265639","8783.2154236384","8426.84322068885","8470.94060378721","8553.86590205122","8592.21120694388","8255.56801342826","8621.7315820454","8831.12772868621","",
"Barbados","BRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","11599.1955267548","11321.7532755255","11755.0343318513","12119.5436422899","12642.4476148815","13568.6920443994","14092.7504009081","13764.8232563452","13041.1630879555","13062.4359642462","13492.0205507774","13606.7705694931","14275.8762731567","14629.6785924564","15136.1846967335","15681.2691492006","15156.2121164658","14535.1504588051","13665.0639280762","13732.1160739054","13969.8613442244","14219.1043842434","14756.9568171189","15431.1434538548","15981.1102008708","16002.5433073633","16683.4506469959","16244.6160740962","16306.287921942","16596.003114101","16767.2145688566","17367.5632836121","18352.9594164871","18664.2188958837","18703.9335518807","17687.1046763664","17227.3326395674","17050.3440652183","16954.4562899944","16693.8075675886","16655.8392822213","17023.6943646321","17419.7888783615","17466.652539458","17283.3779200865","17298.5067988704","15067.4369830702","14922.5290785462","16588.1488079926","",
"Brunei Darussalam","BRN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","43472.2337053609","42167.8268809833","49005.9950570554","52604.3087524594","54378.188290733","64531.8909523468","58110.1328118678","45105.9214117011","45364.2024790729","44077.3334367864","42863.0790508749","40810.3486286266","38372.6178035944","37843.1898506465","37010.2718262524","35445.4751443422","34722.5916974606","34762.2347541801","35424.5469847034","34621.7683295107","34827.3340381554","35515.8432525883","35690.9845831718","34377.8575776624","33445.12082804","33739.4937412866","33985.8154780123","34219.3105953449","34857.3931964509","35202.7890912753","34750.5736293603","34290.1107712521","35213.2184254304","34714.5402186574","33526.0026376697","32449.8303270739","32810.5036446723","33577.060427373","33456.2652923041","32341.8890079242","31155.7441054529","30681.4339698653","29601.0965040494","29695.8808249919","29437.8651779688","30313.4138627573","30401.843825384","29673.1658770638","28954.0640896097","",
"Bhutan","BTN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","393.637141332232","439.014394364296","440.190141176262","471.362283160345","478.027080756544","482.543413169189","521.768789495768","653.879190207853","665.596634757488","694.652349021801","747.236042599938","732.039199316904","796.247661494132","851.208054395293","892.632412444128","944.40755556375","978.494970025706","1013.40931027108","1053.54195950238","1110.06730448795","1115.62533387989","1176.65326750603","1272.63180270053","1338.50864576213","1385.39643035784","1456.47978828836","1535.42787375135","1795.07178766561","1859.07044679758","1961.9387594802","2171.90980023969","2319.59093567142","2411.89640250588","2436.85978008213","2551.48307297316","2695.63692363803","2889.4938865077","2998.47320692901","3079.1439631488","3233.59788910645","2884.20873698574","2992.43928680985","","",
"Botswana","BWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","396.396022936149","412.265743719186","429.892339952098","444.885883662716","464.09616849979","483.59504144703","510.803293666558","537.449827418116","590.232257357247","674.768138488358","782.941710498566","965.710003546954","1176.54571658517","1360.64283750817","1406.87874527908","1449.49629067387","1523.27653634479","1620.5268916926","1760.24942933862","1876.64729771738","2000.66360841295","2083.9512350124","2245.48027477219","2450.36721449737","2566.71231149868","2654.13585360684","2772.31064752819","2997.25841115849","3464.09502152414","3794.93219493997","3931.73022592075","4105.29863318769","4105.76561154666","4065.48756598901","4097.30651586225","4271.47088591569","4410.38894425459","4667.8859110853","4585.67413124652","4922.3738968436","4917.23208888654","4831.78376206822","5030.2652160805","5171.54125291768","5219.41450446759","5360.01917590494","5700.21985600028","5913.06993071736","5982.66196430474","5031.98361361697","5428.29615842458","5684.35789175524","5566.68178544504","6067.99843683077","6291.27181141172","5869.73757890628","6166.23992710298","6287.83474936723","6418.70635422259","6485.56819794359","5810.89847606742","6395.13966315715","6657.58508921651","",
"Central African Republic","CAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","583.648968011105","601.5881672512","568.562999452563","553.828340194447","554.278024733747","548.190290802574","540.134010034164","553.093221276461","548.253367873413","573.696584446321","574.063617706203","568.488723601313","557.29447635351","556.885485840387","580.709466743638","571.669762851224","593.776778049133","610.140243364448","611.277990943683","590.130146503661","557.877977651788","543.471230189675","579.087967503791","526.172596368677","569.570449533484","585.090482119641","598.857583355886","562.323381236797","562.977282124823","560.015098939387","531.386005186624","512.251839994438","464.335463318982","451.199935173444","458.654523583543","478.343894844851","447.350630664551","458.133835282113","466.634108539465","470.168358919745","445.803292984421","455.338380225211","461.498085646823","426.159580840432","442.015236050639","436.100265100646","447.808106503381","459.746066353429","459.562457200129","488.388025038458","500.529277355033","513.594266750323","534.883562611355","338.165705774485","338.700384843051","351.879754769554","362.218331167884","371.603131036313","378.263077805926","381.414046354948","375.216924073281","370.98037302326","364.690753381785","",
"Canada","CAN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","14229.8321040337","14389.3977893","15173.0239939878","15689.6977668917","16419.3872458637","17143.4031340177","17955.2591232598","18180.2056313891","18782.9249050158","19464.131488795","21428.9091562301","21642.5407785898","22573.5662845611","23799.6955335027","24257.8167998797","24275.8127521832","25369.4634276064","25960.6392190527","26663.7707119666","27384.677926987","27622.3733827823","28215.5308546984","26999.0790715116","27418.4916003319","28762.9721968164","29851.643282805","30183.4087849598","31001.1298424264","31951.5504814006","32116.9233356971","31700.5462697892","30654.3331377446","30563.3788184233","31032.7546013139","32074.1562430473","32595.4515181692","32801.3018549155","33867.0079131743","34894.6134280252","36391.5353258957","37906.8601153293","38200.3982353399","38920.5751086257","39268.0788180685","40106.4381545615","41004.9244679643","41663.5366093432","42106.6944690279","42067.7964538098","40377.8249267047","41165.5661851203","42043.5109543613","42319.6349197717","42848.7740986587","43639.0865305722","43596.1355365546","43552.9298181401","44339.1933321435","44916.4741565439","45120.9997632359","42390.0630981047","44375.1271884764","45237.7794727723","",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6311.8937749022","5709.27591718278","5615.57607425113","5705.99978992301","5941.32522756044","6289.71303839413","6589.97992726809","6755.02986218183","6947.73383237453","7091.73786521401","7414.02880826756","7698.35101294226","8028.85107849045","8383.30076245831","8897.28598420653","9369.37892828059","10012.7076114122","10696.6396034749","11157.4801432752","10786.9161179144","10981.4733368074","11394.266802785","11514.5456793468","11615.7670827153","12014.1315437223","12526.5930080241","12903.9755341271","13596.0111115604","14295.7520030083","14873.8347284782","14396.3062738007","15444.544433344","16291.651886908","",
"Switzerland","CHE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","59771.4492156252","60397.2730635793","59259.1607670029","59382.7014168699","60949.9323053047","62910.6581375252","63747.3357624833","64352.5553398685","65975.1065122222","68278.0620563222","70063.8516904882","68559.9381759437","67778.5474864057","67079.4643889041","67391.8443342897","67264.9112941914","67284.1091295952","68640.0744509045","70510.0254673626","71341.3428528522","73749.9388039148","74439.463600957","73824.3848823894","73254.952914928","74718.6836114474","76282.9839647849","78893.8077357762","81254.1700504637","82481.068036134","79585.5215942023","81315.4228645667","81874.3361860796","81964.8864216996","82479.9215356402","83394.3711423724","83806.4476003837","84611.0998479606","84967.5885484699","86756.6021294513","87123.6604363226","84637.0132313179","88520.3220012179","90057.0359422233","",
"Channel Islands","CHI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3288.60746837947","3389.61521440604","3454.39282439108","3584.3775536804","3605.62504951176","3571.1406726069","3900.11754719019","3969.8150754591","4040.8199344475","4128.26932527641","4133.49394459911","4448.73383393642","4333.31556939234","4050.6734954174","4081.86641524948","3499.08556462715","3577.59523318418","3891.83492149666","4128.36703336192","4409.94766295588","4693.44082285576","4927.62209209809","4321.82254494704","4047.01738947962","4153.70284975561","4257.6522479627","4419.17717906346","4631.29762497081","4892.34717965475","5291.71769146141","5380.31790088782","5706.52341028346","6242.32996648293","6550.9135478083","6777.65315953877","7277.56189356649","7666.98478435409","8125.95552843634","8359.87490225593","8238.30095198812","8549.07907277501","8720.91013452207","8902.83797477025","9226.15045327464","9744.32243851806","10212.7824998686","10725.0547635292","11169.2867807371","11477.0900930207","11232.8231190015","11770.7565803284","12380.0152958743","13014.5824913304","13316.0522954787","13418.9757682399","13567.3572174332","13642.0180926986","13612.9242460618","13904.1153384034","13758.7470143212","12738.7248380454","14093.0909316533","14355.606236598","",
"China","CHN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","238.217052030436","175.02368145812","163.907043816563","176.400455775786","203.687834198539","232.607206828193","250.304902689984","229.876274101085","214.770065975685","244.363964322491","283.585356324256","295.380170974906","299.190888197799","315.129663483101","315.816664009024","337.344119020111","326.949460515882","346.939156011652","381.099329479755","404.596632533962","430.85540978433","447.11978643755","480.311322412971","524.409363188345","596.201109056481","667.128541913455","716.105339985997","786.864881580875","861.193486642097","883.764155150579","905.032457182581","975.462915544481","1100.64611587843","1239.12937323978","1384.93015733986","1520.02946936629","1653.43378890252","1787.76697705867","1909.62232838775","2038.20647410648","2193.89686642786","2359.57238508918","2557.8916119735","2797.17665915912","3061.83317270117","3390.71615949399","3800.76579592557","4319.03139754429","4711.64344920235","5128.9041276874","5647.06872715225","6152.69687273613","6591.66249406498","7056.42309150833","7532.78530126065","8016.44559491162","8516.52874232698","9053.22872457598","9619.20947506207","10155.510883076","10358.1699972413","11223.255347703","11560.2421221288","",
"Cote d'Ivoire","CIV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1481.05903721066","1569.07190669174","1528.75611694691","1683.67476973345","1904.65130427955","1774.9717683168","1904.86948879064","1916.35971418604","2074.22361362656","2183.43703823923","2312.31495997052","2423.97789877528","2416.34516501982","2446.37837218568","2438.61978429264","2522.38029906485","2733.05690258961","2824.91153369897","3017.17524615181","2975.23138931803","2551.12946696018","2543.09988476104","2455.22829581221","2274.58425836364","2135.08242933815","2154.45550210105","2150.15031835307","2071.50499870503","2023.0138978755","2006.38988876195","1909.8280596927","1839.75243654871","1768.20255431668","1701.43299976845","1654.85928756342","1711.11094917997","1779.74207000664","1884.72198894703","1900.21338096894","1865.12305097609","1809.92080078093","1725.1559416399","1636.44695143854","1521.88484252732","1534.07671711286","1514.62055823505","1523.2330581289","1507.08959602948","1545.88009295392","1568.02113631923","1640.31503441648","1520.34230282865","1602.910923651","1739.15519495016","1858.6153535295","1941.58189772117","2027.83397587404","2122.50261948555","2168.91344210728","2252.54331623304","2234.90947297008","2333.35312221006","2430.30692104788","",
