"","LOCATION","Time","UNIT","Value","Category"
"1545","IDN",2008,"IDR",6162847000,"GDP"
"1546","IDN",2009,"IDR",6452609800,"GDP"
"1547","IDN",2010,"IDR",6864133100,"GDP"
"1548","IDN",2011,"IDR",7287635300,"GDP"
"1549","IDN",2012,"IDR",7727083400,"GDP"
"1550","IDN",2013,"IDR",8156497800,"GDP"
"1551","IDN",2014,"IDR",8564866600,"GDP"
"1552","IDN",2015,"IDR",8982517100,"GDP"
"1553","IDN",2016,"IDR",9434613400,"GDP"
"1554","IDN",2017,"IDR",9912928100,"GDP"
"1555","IDN",2018,"IDR",10425851900,"GDP"
"1556","IDN",2019,"IDR",10949155400,"GDP"
"1557","IDN",2020,"IDR",10722999300,"GDP"
"1558","IDN",2021,"IDR",11120077900,"GDP"
"1559","IDN",2022,"IDR",11710397800,"GDP"
"1560","SVN",2000,"EUR",12520.159,"EXP_GDS_SRVS"
"1561","SVN",2001,"EUR",13419.425,"EXP_GDS_SRVS"
"1562","SVN",2002,"EUR",14463.768,"EXP_GDS_SRVS"
"1563","SVN",2003,"EUR",14920.895,"EXP_GDS_SRVS"
"1564","SVN",2004,"EUR",16866.948,"EXP_GDS_SRVS"
"1565","SVN",2005,"EUR",18783.692,"EXP_GDS_SRVS"
"1566","SVN",2006,"EUR",21436.426,"EXP_GDS_SRVS"
"1567","SVN",2007,"EUR",24407.044,"EXP_GDS_SRVS"
"1568","SVN",2008,"EUR",25428.074,"EXP_GDS_SRVS"
"1569","SVN",2009,"EUR",21217.066,"EXP_GDS_SRVS"
"1570","SVN",2010,"EUR",23372.838,"EXP_GDS_SRVS"
"1571","SVN",2011,"EUR",24978.237,"EXP_GDS_SRVS"
"1572","SVN",2012,"EUR",25102.113,"EXP_GDS_SRVS"
"1573","SVN",2013,"EUR",25870.768,"EXP_GDS_SRVS"
"1574","SVN",2014,"EUR",27425.766,"EXP_GDS_SRVS"
"1575","SVN",2015,"EUR",28726.093,"EXP_GDS_SRVS"
"1576","SVN",2016,"EUR",30496.588,"EXP_GDS_SRVS"
"1577","SVN",2017,"EUR",33872.943,"EXP_GDS_SRVS"
"1578","SVN",2018,"EUR",35957.939,"EXP_GDS_SRVS"
"1579","SVN",2019,"EUR",37569.518,"EXP_GDS_SRVS"
"1580","SVN",2020,"EUR",34365.129,"EXP_GDS_SRVS"
"1581","SVN",2021,"EUR",39339.227,"EXP_GDS_SRVS"
"1582","SVN",2022,"EUR",42157.107,"EXP_GDS_SRVS"
"1583","ISR",2000,"ILS",716739.076,"GDP"
"1584","ISR",2001,"ILS",719133.491,"GDP"
"1585","ISR",2002,"ILS",718312.09,"GDP"
"1586","ISR",2003,"ILS",728324.736,"GDP"
"1587","ISR",2004,"ILS",763171.196,"GDP"
"1588","ISR",2005,"ILS",794721.277,"GDP"
"1589","ISR",2006,"ILS",839087.928,"GDP"
"1590","ISR",2007,"ILS",889711.894,"GDP"
"1591","ISR",2008,"ILS",918637.882,"GDP"
"1592","ISR",2009,"ILS",926750.56,"GDP"
"1593","ISR",2010,"ILS",979283.556,"GDP"
"1594","ISR",2011,"ILS",1033742.876,"GDP"
"1595","ISR",2012,"ILS",1060492.564,"GDP"
"1596","ISR",2013,"ILS",1107318.63,"GDP"
"1597","ISR",2014,"ILS",1150715.852,"GDP"
"1598","ISR",2015,"ILS",1179320.649,"GDP"
"1599","ISR",2016,"ILS",1232645.759,"GDP"
"1600","ISR",2017,"ILS",1285361.037,"GDP"
"1601","ISR",2018,"ILS",1337679.368,"GDP"
"1602","ISR",2019,"ILS",1393275.169,"GDP"
"1603","ISR",2020,"ILS",1367398.018,"GDP"
"1604","ISR",2021,"ILS",1485158.204,"GDP"
"1605","JPN",2000,"JPY",63081100,"IMP_GDS_SRVS"
"1606","JPN",2001,"JPY",63814700,"IMP_GDS_SRVS"
"1607","JPN",2002,"JPY",64317100,"IMP_GDS_SRVS"
"1608","JPN",2003,"JPY",66500000,"IMP_GDS_SRVS"
"1609","JPN",2004,"JPY",72155200,"IMP_GDS_SRVS"
"1610","JPN",2005,"JPY",76445500,"IMP_GDS_SRVS"
"1611","JPN",2006,"JPY",80041600,"IMP_GDS_SRVS"
"1612","JPN",2007,"JPY",81859200,"IMP_GDS_SRVS"
"1613","JPN",2008,"JPY",82459100,"IMP_GDS_SRVS"
"1614","JPN",2009,"JPY",69628200,"IMP_GDS_SRVS"
"1615","JPN",2010,"JPY",77486100,"IMP_GDS_SRVS"
"1616","JPN",2011,"JPY",81924500,"IMP_GDS_SRVS"
"1617","JPN",2012,"JPY",86392000,"IMP_GDS_SRVS"
"1618","JPN",2013,"JPY",89129800,"IMP_GDS_SRVS"
"1619","JPN",2014,"JPY",96371500,"IMP_GDS_SRVS"
"1620","JPN",2015,"JPY",96795500,"IMP_GDS_SRVS"
"1621","JPN",2016,"JPY",95657800,"IMP_GDS_SRVS"
"1622","JPN",2017,"JPY",98821000,"IMP_GDS_SRVS"
"1623","JPN",2018,"JPY",102589600,"IMP_GDS_SRVS"
"1624","JPN",2019,"JPY",103603500,"IMP_GDS_SRVS"
"1625","JPN",2020,"JPY",96609200,"IMP_GDS_SRVS"
"1626","JPN",2021,"JPY",101577000,"IMP_GDS_SRVS"
"1627","JPN",2022,"JPY",109587200,"IMP_GDS_SRVS"
"1628","HUN",2000,"HUF",10787813,"IMP_GDS_SRVS"
"1629","HUN",2001,"HUF",11418841,"IMP_GDS_SRVS"
"1630","HUN",2002,"HUF",12409787,"IMP_GDS_SRVS"
"1631","HUN",2003,"HUF",13580713,"IMP_GDS_SRVS"
"1632","HUN",2004,"HUF",16024785,"IMP_GDS_SRVS"
"1633","HUN",2005,"HUF",17313142,"IMP_GDS_SRVS"
"1634","HUN",2006,"HUF",19929940,"IMP_GDS_SRVS"
"1635","HUN",2007,"HUF",22749278,"IMP_GDS_SRVS"
"1636","HUN",2008,"HUF",24089854,"IMP_GDS_SRVS"
"1637","HUN",2009,"HUF",20672277,"IMP_GDS_SRVS"
"1638","HUN",2010,"HUF",22686705,"IMP_GDS_SRVS"
"1639","HUN",2011,"HUF",23606508,"IMP_GDS_SRVS"
"1640","HUN",2012,"HUF",22865096,"IMP_GDS_SRVS"
"1641","HUN",2013,"HUF",23806208,"IMP_GDS_SRVS"
"1642","HUN",2014,"HUF",26401342,"IMP_GDS_SRVS"
"1643","HUN",2015,"HUF",27900140,"IMP_GDS_SRVS"
"1644","HUN",2016,"HUF",28868466,"IMP_GDS_SRVS"
"1645","HUN",2017,"HUF",31292420,"IMP_GDS_SRVS"
"1646","HUN",2018,"HUF",33471469,"IMP_GDS_SRVS"
"1647","HUN",2019,"HUF",36218150,"IMP_GDS_SRVS"
"1648","HUN",2020,"HUF",34822090,"IMP_GDS_SRVS"
"1649","HUN",2021,"HUF",37375851,"IMP_GDS_SRVS"
"1650","HUN",2022,"HUF",41710858,"IMP_GDS_SRVS"
"1651","TUR",2000,"TRY",156642.814,"IMP_GDS_SRVS"
"1652","TUR",2001,"TRY",119001.111,"IMP_GDS_SRVS"
"1653","TUR",2002,"TRY",144146.146,"IMP_GDS_SRVS"
"1654","TUR",2003,"TRY",177659.126,"IMP_GDS_SRVS"
"1655","TUR",2004,"TRY",215378.764,"IMP_GDS_SRVS"
"1656","TUR",2005,"TRY",241530.304,"IMP_GDS_SRVS"
"1657","TUR",2006,"TRY",259015.085,"IMP_GDS_SRVS"
"1658","TUR",2007,"TRY",283987.738,"IMP_GDS_SRVS"
"1659","TUR",2008,"TRY",276149.063,"IMP_GDS_SRVS"
"1660","TUR",2009,"TRY",235660.914,"IMP_GDS_SRVS"
"1661","TUR",2010,"TRY",281297.041,"IMP_GDS_SRVS"
"1662","TUR",2011,"TRY",323428.832,"IMP_GDS_SRVS"
"1663","TUR",2012,"TRY",325429.49,"IMP_GDS_SRVS"
"1664","TUR",2013,"TRY",360968.811,"IMP_GDS_SRVS"
"1665","TUR",2014,"TRY",362049.245,"IMP_GDS_SRVS"
"1666","TUR",2015,"TRY",364447.462,"IMP_GDS_SRVS"
"1667","TUR",2016,"TRY",375366.056,"IMP_GDS_SRVS"
"1668","TUR",2017,"TRY",415286.522,"IMP_GDS_SRVS"
"1669","TUR",2018,"TRY",389653.671,"IMP_GDS_SRVS"
"1670","TUR",2019,"TRY",370124.342,"IMP_GDS_SRVS"
"1671","TUR",2020,"TRY",395197.774,"IMP_GDS_SRVS"
"1672","TUR",2021,"TRY",401728.882,"IMP_GDS_SRVS"
"1673","TUR",2022,"TRY",436148.574,"IMP_GDS_SRVS"
"1674","CHN",2000,"CNY",17250840,"GDP"
"1675","CHN",2001,"CNY",18688830,"GDP"
"1676","CHN",2002,"CNY",20395800,"GDP"
"1677","CHN",2003,"CNY",22443140,"GDP"
"1678","CHN",2004,"CNY",24712960,"GDP"
"1679","CHN",2005,"CNY",27528900,"GDP"
"1680","CHN",2006,"CNY",31030850,"GDP"
"1681","CHN",2007,"CNY",35446800,"GDP"
"1682","CHN",2008,"CNY",38867650,"GDP"
"1683","CHN",2009,"CNY",42520720,"GDP"
"1684","CHN",2010,"CNY",47043160,"GDP"
"1685","CHN",2011,"CNY",51536170,"GDP"
"1686","CHN",2012,"CNY",55588830,"GDP"
"1687","CHN",2013,"CNY",59905940,"GDP"
"1688","CHN",2014,"CNY",64354420,"GDP"
"1689","CHN",2015,"CNY",68885820,"GDP"
"1690","CHN",2016,"CNY",73603650,"GDP"
"1691","CHN",2017,"CNY",78717040,"GDP"
"1692","CHN",2018,"CNY",84030260,"GDP"
"1693","CHN",2019,"CNY",89164610,"GDP"
"1694","CHN",2020,"CNY",91023560,"GDP"
"1695","NLD",2000,"EUR",333429.744,"EXP_GDS_SRVS"
"1696","NLD",2001,"EUR",338340.565,"EXP_GDS_SRVS"
"1697","NLD",2002,"EUR",340530.184,"EXP_GDS_SRVS"
"1698","NLD",2003,"EUR",346800.189,"EXP_GDS_SRVS"
"1699","NLD",2004,"EUR",375282.031,"EXP_GDS_SRVS"
"1700","NLD",2005,"EUR",396898.935,"EXP_GDS_SRVS"
"1701","NLD",2006,"EUR",425368.043,"EXP_GDS_SRVS"
"1702","NLD",2007,"EUR",448146.125,"EXP_GDS_SRVS"
"1703","NLD",2008,"EUR",455391.823,"EXP_GDS_SRVS"
"1704","NLD",2009,"EUR",416038.044,"EXP_GDS_SRVS"
"1705","NLD",2010,"EUR",456508.58,"EXP_GDS_SRVS"
"1706","NLD",2011,"EUR",480060.656,"EXP_GDS_SRVS"
"1707","NLD",2012,"EUR",495704.829,"EXP_GDS_SRVS"
"1708","NLD",2013,"EUR",507990.265,"EXP_GDS_SRVS"
"1709","NLD",2014,"EUR",531085.59,"EXP_GDS_SRVS"
"1710","NLD",2015,"EUR",570353,"EXP_GDS_SRVS"
"1711","NLD",2016,"EUR",579868,"EXP_GDS_SRVS"
"1712","NLD",2017,"EUR",617557.871,"EXP_GDS_SRVS"
"1713","NLD",2018,"EUR",644300.69,"EXP_GDS_SRVS"
"1714","NLD",2019,"EUR",657057.163,"EXP_GDS_SRVS"
"1715","NLD",2020,"EUR",628597.418,"EXP_GDS_SRVS"
"1716","NLD",2021,"EUR",678619.377,"EXP_GDS_SRVS"
"1717","NLD",2022,"EUR",709231.018,"EXP_GDS_SRVS"
"1718","SVK",2000,"EUR",21905.969,"IMP_GDS_SRVS"
"1719","SVK",2001,"EUR",26039.844,"IMP_GDS_SRVS"
"1720","SVK",2002,"EUR",27468.078,"IMP_GDS_SRVS"
"1721","SVK",2003,"EUR",29694.456,"IMP_GDS_SRVS"
"1722","SVK",2004,"EUR",36396.648,"IMP_GDS_SRVS"
"1723","SVK",2005,"EUR",41827.537,"IMP_GDS_SRVS"
"1724","SVK",2006,"EUR",49839.768,"IMP_GDS_SRVS"
"1725","SVK",2007,"EUR",54663.395,"IMP_GDS_SRVS"
"1726","SVK",2008,"EUR",56908.987,"IMP_GDS_SRVS"
"1727","SVK",2009,"EUR",46148.644,"IMP_GDS_SRVS"
"1728","SVK",2010,"EUR",53802.208,"IMP_GDS_SRVS"
"1729","SVK",2011,"EUR",57999.735,"IMP_GDS_SRVS"
"1730","SVK",2012,"EUR",59214.771,"IMP_GDS_SRVS"
"1731","SVK",2013,"EUR",62575.908,"IMP_GDS_SRVS"
"1732","SVK",2014,"EUR",65409.881,"IMP_GDS_SRVS"
"1733","SVK",2015,"EUR",70981.709,"IMP_GDS_SRVS"
"1734","SVK",2016,"EUR",74407.977,"IMP_GDS_SRVS"
"1735","SVK",2017,"EUR",77442.314,"IMP_GDS_SRVS"
"1736","SVK",2018,"EUR",81136.449,"IMP_GDS_SRVS"
"1737","SVK",2019,"EUR",82905.795,"IMP_GDS_SRVS"
"1738","SVK",2020,"EUR",76161.551,"IMP_GDS_SRVS"
"1739","SVK",2021,"EUR",85097.343,"IMP_GDS_SRVS"
"1740","SVK",2022,"EUR",88712.181,"IMP_GDS_SRVS"
"1741","KOR",2000,"KRW",218957600,"EXP_GDS_SRVS"
"1742","KOR",2001,"KRW",215018400,"EXP_GDS_SRVS"
"1743","KOR",2002,"KRW",242568100,"EXP_GDS_SRVS"
"1744","KOR",2003,"KRW",275507700,"EXP_GDS_SRVS"
"1745","KOR",2004,"KRW",333377500,"EXP_GDS_SRVS"
"1746","KOR",2005,"KRW",359711600,"EXP_GDS_SRVS"
"1747","KOR",2006,"KRW",403039200,"EXP_GDS_SRVS"
"1748","KOR",2007,"KRW",453838000,"EXP_GDS_SRVS"
"1749","KOR",2008,"KRW",488339500,"EXP_GDS_SRVS"
"1750","KOR",2009,"KRW",486108900,"EXP_GDS_SRVS"
"1751","KOR",2010,"KRW",549438300,"EXP_GDS_SRVS"
"1752","KOR",2011,"KRW",634146300,"EXP_GDS_SRVS"
"1753","KOR",2012,"KRW",670885000,"EXP_GDS_SRVS"
"1754","KOR",2013,"KRW",696514400,"EXP_GDS_SRVS"
"1755","KOR",2014,"KRW",711110300,"EXP_GDS_SRVS"
"1756","KOR",2015,"KRW",712775700,"EXP_GDS_SRVS"
"1757","KOR",2016,"KRW",729684800,"EXP_GDS_SRVS"
"1758","KOR",2017,"KRW",747783500,"EXP_GDS_SRVS"
"1759","KOR",2018,"KRW",777514900,"EXP_GDS_SRVS"
"1760","KOR",2019,"KRW",779368000,"EXP_GDS_SRVS"
"1761","KOR",2020,"KRW",766065700,"EXP_GDS_SRVS"
"1762","KOR",2021,"KRW",851058700,"EXP_GDS_SRVS"
"1763","KOR",2022,"KRW",880237500,"EXP_GDS_SRVS"
"1764","JPN",2000,"JPY",482616800,"GDP"
"1765","JPN",2001,"JPY",484480200,"GDP"
"1766","JPN",2002,"JPY",484683500,"GDP"
"1767","JPN",2003,"JPY",492124000,"GDP"
"1768","JPN",2004,"JPY",502882400,"GDP"
"1769","JPN",2005,"JPY",511953900,"GDP"
"1770","JPN",2006,"JPY",518979700,"GDP"
"1771","JPN",2007,"JPY",526681200,"GDP"
"1772","JPN",2008,"JPY",520233100,"GDP"
"1773","JPN",2009,"JPY",490615000,"GDP"
"1774","JPN",2010,"JPY",510720000,"GDP"
"1775","JPN",2011,"JPY",510841600,"GDP"
"1776","JPN",2012,"JPY",517864400,"GDP"
"1777","JPN",2013,"JPY",528248100,"GDP"
"1778","JPN",2014,"JPY",529812800,"GDP"
"1779","JPN",2015,"JPY",538081200,"GDP"
"1780","JPN",2016,"JPY",542137400,"GDP"
"1781","JPN",2017,"JPY",551220000,"GDP"
"1782","JPN",2018,"JPY",554766500,"GDP"
"1783","JPN",2019,"JPY",552535400,"GDP"
"1784","JPN",2020,"JPY",529621100,"GDP"
"1785","JPN",2021,"JPY",543175800,"GDP"
"1786","JPN",2022,"JPY",548361700,"GDP"
"1787","POL",2000,"PLN",315898,"EXP_GDS_SRVS"
"1788","POL",2001,"PLN",325550,"EXP_GDS_SRVS"
"1789","POL",2002,"PLN",341260,"EXP_GDS_SRVS"
"1790","POL",2003,"PLN",389309,"EXP_GDS_SRVS"
"1791","POL",2004,"PLN",407898,"EXP_GDS_SRVS"
"1792","POL",2005,"PLN",448565,"EXP_GDS_SRVS"
"1793","POL",2006,"PLN",517523,"EXP_GDS_SRVS"
"1794","POL",2007,"PLN",569577,"EXP_GDS_SRVS"
"1795","POL",2008,"PLN",609739,"EXP_GDS_SRVS"
"1796","POL",2009,"PLN",573553,"EXP_GDS_SRVS"
"1797","POL",2010,"PLN",645003,"EXP_GDS_SRVS"
"1798","POL",2011,"PLN",694603,"EXP_GDS_SRVS"
"1799","POL",2012,"PLN",722185,"EXP_GDS_SRVS"
"1800","POL",2013,"PLN",758786,"EXP_GDS_SRVS"
"1801","POL",2014,"PLN",800625,"EXP_GDS_SRVS"
"1802","POL",2015,"PLN",853380,"EXP_GDS_SRVS"
"1803","POL",2016,"PLN",930223,"EXP_GDS_SRVS"
"1804","POL",2017,"PLN",1014371,"EXP_GDS_SRVS"
"1805","POL",2018,"PLN",1082928,"EXP_GDS_SRVS"
"1806","POL",2019,"PLN",1140727,"EXP_GDS_SRVS"
"1807","POL",2020,"PLN",1128317,"EXP_GDS_SRVS"
"1808","POL",2021,"PLN",1267496,"EXP_GDS_SRVS"
"1809","POL",2022,"PLN",1352959,"EXP_GDS_SRVS"
"1810","ISR",2000,"ILS",230371.073,"EXP_GDS_SRVS"
"1811","ISR",2001,"ILS",203481.885,"EXP_GDS_SRVS"
"1812","ISR",2002,"ILS",199248.831,"EXP_GDS_SRVS"
"1813","ISR",2003,"ILS",215388.185,"EXP_GDS_SRVS"
"1814","ISR",2004,"ILS",253122.774,"EXP_GDS_SRVS"
"1815","ISR",2005,"ILS",264950.847,"EXP_GDS_SRVS"
"1816","ISR",2006,"ILS",278417.609,"EXP_GDS_SRVS"
"1817","ISR",2007,"ILS",306885.532,"EXP_GDS_SRVS"
"1818","ISR",2008,"ILS",324248.808,"EXP_GDS_SRVS"
"1819","ISR",2009,"ILS",285187.43,"EXP_GDS_SRVS"
"1820","ISR",2010,"ILS",327560.692,"EXP_GDS_SRVS"
"1821","ISR",2011,"ILS",354613.7,"EXP_GDS_SRVS"
"1822","ISR",2012,"ILS",352983.328,"EXP_GDS_SRVS"
"1823","ISR",2013,"ILS",370860.84,"EXP_GDS_SRVS"
"1824","ISR",2014,"ILS",374094.004,"EXP_GDS_SRVS"
"1825","ISR",2015,"ILS",367608,"EXP_GDS_SRVS"
"1826","ISR",2016,"ILS",376458,"EXP_GDS_SRVS"
"1827","ISR",2017,"ILS",394815.598,"EXP_GDS_SRVS"
"1828","ISR",2018,"ILS",416917.099,"EXP_GDS_SRVS"
"1829","ISR",2019,"ILS",429020.911,"EXP_GDS_SRVS"
"1830","ISR",2020,"ILS",418579.185,"EXP_GDS_SRVS"
"1831","ISR",2021,"ILS",481077.244,"EXP_GDS_SRVS"
"1832","ISR",2022,"ILS",522622.641,"EXP_GDS_SRVS"
"1833","HUN",2000,"HUF",10030319,"EXP_GDS_SRVS"
"1834","HUN",2001,"HUF",10916232,"EXP_GDS_SRVS"
"1835","HUN",2002,"HUF",11545045,"EXP_GDS_SRVS"
"1836","HUN",2003,"HUF",12266562,"EXP_GDS_SRVS"
"1837","HUN",2004,"HUF",14460727,"EXP_GDS_SRVS"
"1838","HUN",2005,"HUF",16322593,"EXP_GDS_SRVS"
"1839","HUN",2006,"HUF",19508515,"EXP_GDS_SRVS"
"1840","HUN",2007,"HUF",22650241,"EXP_GDS_SRVS"
"1841","HUN",2008,"HUF",24165914,"EXP_GDS_SRVS"
"1842","HUN",2009,"HUF",21574410,"EXP_GDS_SRVS"
"1843","HUN",2010,"HUF",23973099,"EXP_GDS_SRVS"
"1844","HUN",2011,"HUF",25509232,"EXP_GDS_SRVS"
"1845","HUN",2012,"HUF",25074611,"EXP_GDS_SRVS"
"1846","HUN",2013,"HUF",26103420,"EXP_GDS_SRVS"
"1847","HUN",2014,"HUF",28504356,"EXP_GDS_SRVS"
"1848","HUN",2015,"HUF",30603810,"EXP_GDS_SRVS"
"1849","HUN",2016,"HUF",31768035,"EXP_GDS_SRVS"
"1850","HUN",2017,"HUF",33825157,"EXP_GDS_SRVS"
"1851","HUN",2018,"HUF",35511194,"EXP_GDS_SRVS"
"1852","HUN",2019,"HUF",37437491,"EXP_GDS_SRVS"
"1853","HUN",2020,"HUF",35135881,"EXP_GDS_SRVS"
"1854","HUN",2021,"HUF",38044124,"EXP_GDS_SRVS"
"1855","HUN",2022,"HUF",42840246,"EXP_GDS_SRVS"
"1856","ITA",2000,"EUR",386149.2,"EXP_GDS_SRVS"
"1857","ITA",2001,"EUR",396077.7,"EXP_GDS_SRVS"
"1858","ITA",2002,"EUR",384969.2,"EXP_GDS_SRVS"
"1859","ITA",2003,"EUR",379970.9,"EXP_GDS_SRVS"
"1860","ITA",2004,"EUR",403261.5,"EXP_GDS_SRVS"
"1861","ITA",2005,"EUR",416232.7,"EXP_GDS_SRVS"
"1862","ITA",2006,"EUR",450823,"EXP_GDS_SRVS"
"1863","ITA",2007,"EUR",478762,"EXP_GDS_SRVS"
"1864","ITA",2008,"EUR",463589.4,"EXP_GDS_SRVS"
"1865","ITA",2009,"EUR",380994.4,"EXP_GDS_SRVS"
"1866","ITA",2010,"EUR",425805.3,"EXP_GDS_SRVS"
"1867","ITA",2011,"EUR",448883.4,"EXP_GDS_SRVS"
"1868","ITA",2012,"EUR",458006.1,"EXP_GDS_SRVS"
"1869","ITA",2013,"EUR",459719.9,"EXP_GDS_SRVS"
"1870","ITA",2014,"EUR",471742.6,"EXP_GDS_SRVS"
"1871","ITA",2015,"EUR",491905,"EXP_GDS_SRVS"
"1872","ITA",2016,"EUR",501081.5,"EXP_GDS_SRVS"
"1873","ITA",2017,"EUR",528322.5,"EXP_GDS_SRVS"
"1874","ITA",2018,"EUR",539639.1,"EXP_GDS_SRVS"
"1875","ITA",2019,"EUR",548130.5,"EXP_GDS_SRVS"
"1876","ITA",2020,"EUR",474091.1,"EXP_GDS_SRVS"
"1877","ITA",2021,"EUR",540063.1,"EXP_GDS_SRVS"
"1878","ITA",2022,"EUR",593720.8,"EXP_GDS_SRVS"
"1879","IDN",2000,"IDR",814890453.755,"EXP_GDS_SRVS"
"1880","IDN",2001,"IDR",820146336.297,"EXP_GDS_SRVS"
"1881","IDN",2002,"IDR",810165725.715,"EXP_GDS_SRVS"
"1882","IDN",2003,"IDR",857855157.901,"EXP_GDS_SRVS"
"1883","IDN",2004,"IDR",973908553.028,"EXP_GDS_SRVS"
"1884","IDN",2005,"IDR",1135590151.732,"EXP_GDS_SRVS"
"1885","IDN",2006,"IDR",1242398424.999,"EXP_GDS_SRVS"
"1886","IDN",2007,"IDR",1348536316.034,"EXP_GDS_SRVS"
"1887","IDN",2008,"IDR",1477098600,"EXP_GDS_SRVS"
"1888","IDN",2009,"IDR",1446883600,"EXP_GDS_SRVS"
"1889","IDN",2010,"IDR",1667917825.501,"EXP_GDS_SRVS"
"1890","IDN",2011,"IDR",1914267941.368,"EXP_GDS_SRVS"
"1891","IDN",2012,"IDR",1945063702.941,"EXP_GDS_SRVS"
"1892","IDN",2013,"IDR",2026113681.046,"EXP_GDS_SRVS"
"1893","IDN",2014,"IDR",2047887100.953,"EXP_GDS_SRVS"
"1894","IDN",2015,"IDR",2004466985.129,"EXP_GDS_SRVS"
"1895","IDN",2016,"IDR",1971182638.19,"EXP_GDS_SRVS"
"1896","IDN",2017,"IDR",2146564516.833,"EXP_GDS_SRVS"
"1897","IDN",2018,"IDR",2286394893.098,"EXP_GDS_SRVS"
"1898","IDN",2019,"IDR",2275488258.429,"EXP_GDS_SRVS"
"1899","IDN",2020,"IDR",2083941848.329,"EXP_GDS_SRVS"
"1900","IDN",2021,"IDR",2458032272.328,"EXP_GDS_SRVS"
"1901","IDN",2022,"IDR",2858316402.249,"EXP_GDS_SRVS"
"1902","GRC",2000,"EUR",41102.122,"EXP_GDS_SRVS"
"1903","GRC",2001,"EUR",41151.523,"EXP_GDS_SRVS"
"1904","GRC",2002,"EUR",38137.337,"EXP_GDS_SRVS"
"1905","GRC",2003,"EUR",37857.344,"EXP_GDS_SRVS"
"1906","GRC",2004,"EUR",44880.113,"EXP_GDS_SRVS"
"1907","GRC",2005,"EUR",46378.874,"EXP_GDS_SRVS"
"1908","GRC",2006,"EUR",48796.485,"EXP_GDS_SRVS"
"1909","GRC",2007,"EUR",53977.868,"EXP_GDS_SRVS"
"1910","GRC",2008,"EUR",55852.413,"EXP_GDS_SRVS"
"1911","GRC",2009,"EUR",45508.917,"EXP_GDS_SRVS"
"1912","GRC",2010,"EUR",47721.193,"EXP_GDS_SRVS"
"1913","GRC",2011,"EUR",48026.105,"EXP_GDS_SRVS"
"1914","GRC",2012,"EUR",48968.709,"EXP_GDS_SRVS"
"1915","GRC",2013,"EUR",49843.964,"EXP_GDS_SRVS"
"1916","GRC",2014,"EUR",53954.764,"EXP_GDS_SRVS"
"1917","GRC",2015,"EUR",56662.309,"EXP_GDS_SRVS"
"1918","GRC",2016,"EUR",56427.38,"EXP_GDS_SRVS"
"1919","GRC",2017,"EUR",61230.184,"EXP_GDS_SRVS"
"1920","GRC",2018,"EUR",66812.928,"EXP_GDS_SRVS"
"1921","GRC",2019,"EUR",70077.581,"EXP_GDS_SRVS"
"1922","GRC",2020,"EUR",54996.421,"EXP_GDS_SRVS"
"1923","GRC",2021,"EUR",68294.271,"EXP_GDS_SRVS"
"1924","GRC",2022,"EUR",72560.715,"EXP_GDS_SRVS"
"1925","NOR",2000,"NOK",2457126,"GDP"
"1926","NOR",2001,"NOK",2507918,"GDP"
"1927","NOR",2002,"NOK",2542466,"GDP"
"1928","NOR",2003,"NOK",2566490,"GDP"
"1929","NOR",2004,"NOK",2669524,"GDP"
"1930","NOR",2005,"NOK",2741204,"GDP"
"1931","NOR",2006,"NOK",2808678,"GDP"
"1932","NOR",2007,"NOK",2890524,"GDP"
"1933","NOR",2008,"NOK",2904454,"GDP"
"1934","NOR",2009,"NOK",2848097,"GDP"
"1935","NOR",2010,"NOK",2870513,"GDP"
"1936","NOR",2011,"NOK",2902251,"GDP"
"1937","NOR",2012,"NOK",2981133,"GDP"
"1938","NOR",2013,"NOK",3011427,"GDP"
"1939","NOR",2014,"NOK",3073105,"GDP"
"1940","NOR",2015,"NOK",3130183,"GDP"
"1941","NOR",2016,"NOK",3166641,"GDP"
"1942","NOR",2017,"NOK",3244659,"GDP"
"1943","NOR",2018,"NOK",3271554,"GDP"
"1944","NOR",2019,"NOK",3308319,"GDP"
"1945","NOR",2020,"NOK",3266033,"GDP"
"1946","NOR",2021,"NOK",3393692,"GDP"
"1947","NOR",2022,"NOK",3496042,"GDP"
"1948","ISL",2000,"ISK",744067.547,"IMP_GDS_SRVS"
"1949","ISL",2001,"ISK",669841.813,"IMP_GDS_SRVS"
"1950","ISL",2002,"ISK",651551.403,"IMP_GDS_SRVS"
"1951","ISL",2003,"ISK",718370.83,"IMP_GDS_SRVS"
"1952","ISL",2004,"ISK",823411.63,"IMP_GDS_SRVS"
"1953","ISL",2005,"ISK",1052543.049,"IMP_GDS_SRVS"
"1954","ISL",2006,"ISK",1155902.858,"IMP_GDS_SRVS"
"1955","ISL",2007,"ISK",1129744.911,"IMP_GDS_SRVS"
"1956","ISL",2008,"ISK",900263.139,"IMP_GDS_SRVS"
"1957","ISL",2009,"ISK",714184.074,"IMP_GDS_SRVS"
"1958","ISL",2010,"ISK",730742.862,"IMP_GDS_SRVS"
"1959","ISL",2011,"ISK",780240.897,"IMP_GDS_SRVS"
"1960","ISL",2012,"ISK",816160.931,"IMP_GDS_SRVS"
"1961","ISL",2013,"ISK",817024.936,"IMP_GDS_SRVS"
"1962","ISL",2014,"ISK",898893.101,"IMP_GDS_SRVS"
"1963","ISL",2015,"ISK",1020620.275,"IMP_GDS_SRVS"
